prototype,pc,opcode,name,A,B,C,D,mode,flag,flag_b,flag_c
57,2,16,OP_016,256,2,0,0,0,False,False,False
57,3,189,OP_189,3,12,15,256,0,False,False,False
57,4,4,OP_004,3,1,81,0,0,False,True,False
57,5,5,OP_005,1,1,3,0,0,False,False,False
57,6,6,OP_006,"[1, 2]",None,None,None,3,False,False,False
57,7,8,OP_008,3,2,64,0,0,False,False,False
57,8,10,OP_010,4,93,77,0,0,False,False,False
57,9,13,OP_013,5,2,99,0,0,False,False,False
57,10,0,OP_000,6,3,43,0,0,False,True,False
57,11,70,OP_070,4,2,0,0,0,False,False,False
57,12,2,OP_002,4,0,0,0,0,False,False,False
57,13,72,OP_072,1,4,0,0,0,False,False,False
57,14,73,OP_073,1,33,4,0,0,False,False,False
57,15,20,OP_020,25,37,72,0,0,False,False,False
58,1,39,OP_039,1,1,220,0,0,False,False,False
58,2,28,OP_028,2,1,36,0,0,False,False,False
58,3,12,OP_012,2,20,46,0,0,False,False,False
58,4,19,OP_019,3,1,41,0,0,False,True,False
58,5,3,OP_003,"[5, 6]","[2, 3]",None,None,2,False,False,False
58,6,25,OP_025,3,3,2,6,0,False,False,False
58,7,18,OP_018,3,1,2,0,0,False,False,False
58,8,4,OP_004,4,8,31,0,0,False,True,False
58,9,5,OP_005,2,2,4,0,0,False,False,False
58,10,6,OP_006,"[2, 3]",None,None,None,3,False,False,False
58,11,8,OP_008,4,9,97,0,0,False,False,False
58,12,23,OP_023,2,3,1,0,0,False,False,False
58,13,19,OP_019,3,10,10,0,0,False,True,False
58,14,4,OP_004,4,11,72,0,0,False,True,False
58,15,7,OP_007,3,3,4,0,0,False,False,False
58,16,2,OP_002,3,0,0,0,0,False,False,False
58,17,8,OP_008,4,12,34,0,0,False,False,False
58,18,22,OP_022,2,2,1,0,0,False,False,False
58,19,4,OP_004,256,13,27,0,0,False,False,False
58,20,35,OP_035,256,0,93,0,0,False,False,False
58,21,20,OP_020,59,39,25,0,0,False,False,False
59,1,39,OP_039,1,1,220,0,0,False,False,False
59,2,28,OP_028,2,1,25,0,0,False,False,False
59,3,12,OP_012,2,19,55,0,0,False,False,False
59,4,19,OP_019,3,1,34,0,0,False,True,False
59,5,3,OP_003,"[5, 6]","[2, 3]",None,None,2,False,False,False
59,6,25,OP_025,3,3,2,6,0,False,False,False
59,7,18,OP_018,3,1,2,0,0,False,False,False
59,8,4,OP_004,4,8,35,0,0,False,True,False
59,9,5,OP_005,2,2,4,0,0,False,False,False
59,10,6,OP_006,"[2, 3]",None,None,None,3,False,False,False
59,11,8,OP_008,4,9,70,0,0,False,False,False
59,12,23,OP_023,2,3,1,0,0,False,False,False
59,13,19,OP_019,3,10,81,0,0,False,True,False
59,14,4,OP_004,4,11,63,0,0,False,True,False
59,15,7,OP_007,3,3,4,0,0,False,False,False
59,16,2,OP_002,3,0,0,0,0,False,False,False
59,17,8,OP_008,4,12,7,0,0,False,False,False
59,18,22,OP_022,2,2,1,0,0,False,False,False
59,19,11,OP_011,22,1,55,0,0,False,False,False
59,20,20,OP_020,89,93,44,0,0,False,False,False
60,1,39,OP_039,1,1,220,0,0,False,False,False
60,2,28,OP_028,2,1,83,0,0,False,False,False
60,3,12,OP_012,2,45,77,0,0,False,False,False
60,4,4,OP_004,2,1,62,0,0,False,True,False
60,5,19,OP_019,3,2,45,0,0,False,True,False
60,6,43,OP_043,0,0,0,0,0,False,False,False
60,7,2,OP_002,3,0,0,0,0,False,False,False
60,8,28,OP_028,4,2,79,0,0,False,False,False
60,9,4,OP_004,6,3,7,0,0,False,True,False
60,10,48,OP_048,4,2,0,6,0,False,False,False
60,11,44,OP_044,4,0,0,0,0,False,False,False
60,12,47,OP_047,32,0,4,0,0,False,False,False
60,13,41,OP_041,32,22,2,0,0,False,False,False
60,14,4,OP_004,4,4,68,0,0,False,True,False
60,15,7,OP_007,3,36,4,0,0,False,False,False
60,16,4,OP_004,4,5,86,0,0,False,True,False
60,17,46,OP_046,3,3,4,0,0,False,False,False
60,18,12,OP_012,3,22,92,0,0,False,False,False
60,19,4,OP_004,2,6,2,0,0,False,True,False
60,20,11,OP_011,61,23,34,0,0,False,False,False
60,21,4,OP_004,256,20,87,0,0,False,False,False
60,22,35,OP_035,256,0,62,0,0,False,False,False
60,23,40,OP_040,32,13,2,0,0,False,False,False
60,24,51,OP_051,3,2,54,0,0,False,False,False
60,25,12,OP_012,3,38,45,0,0,False,False,False
60,26,19,OP_019,4,7,11,0,0,False,True,False
60,27,3,OP_003,"[6, 7]","[8, 9]",None,None,2,False,False,False
60,28,25,OP_025,4,3,2,7,0,False,False,False
60,29,18,OP_018,4,1,3,0,0,False,False,False
60,30,21,OP_021,4,3,24,0,0,False,False,False
60,31,4,OP_004,6,14,3,0,0,False,True,False
60,32,5,OP_005,4,4,6,0,0,False,False,False
60,33,6,OP_006,"[4, 5]",None,None,None,3,False,False,False
60,34,8,OP_008,6,15,70,0,0,False,False,False
60,35,32,OP_032,7,2,0,0,0,False,False,False
60,36,2,OP_002,7,0,0,0,0,False,False,False
60,37,223,OP_223,4,4,1,0,0,False,False,False
60,38,11,OP_011,35,38,38,0,0,False,False,False
60,39,19,OP_019,4,17,83,0,0,False,True,False
60,40,4,OP_004,5,18,67,0,0,False,True,False
60,41,7,OP_007,4,4,5,0,0,False,False,False
60,42,2,OP_002,4,0,0,0,0,False,False,False
60,43,8,OP_008,5,19,94,0,0,False,False,False
60,44,22,OP_022,3,2,1,0,0,False,False,False
60,45,11,OP_011,37,1,53,0,0,False,False,False
60,46,20,OP_020,47,70,61,0,0,False,False,False
61,1,39,OP_039,1,1,220,0,0,False,False,False
61,2,17,OP_017,2,1,251,0,0,False,False,False
61,3,12,OP_012,2,21,27,0,0,False,False,False
61,4,17,OP_017,3,1,216,0,0,False,True,False
61,5,3,OP_003,"[5, 6]","[2, 3]",None,None,2,False,False,False
61,6,25,OP_025,3,3,2,6,0,False,False,False
61,7,18,OP_018,3,1,2,0,0,False,False,False
61,8,0,OP_000,4,8,43,0,0,False,True,False
61,9,5,OP_005,2,2,4,0,0,False,False,False
61,10,6,OP_006,"[2, 3]",None,None,None,3,False,False,False
61,11,8,OP_008,4,9,28,0,0,False,False,False
61,12,10,OP_010,5,1,32,0,0,False,False,False
61,13,3,OP_003,"[6, 7]","[10, 11]",None,None,2,False,False,False
61,14,1,OP_001,5,6,7,0,0,False,False,False
61,15,0,OP_000,6,12,43,0,0,False,True,False
61,16,32,OP_032,7,2,0,0,0,False,False,False
61,17,1,OP_001,5,6,7,0,0,False,False,False
61,18,2,OP_002,5,0,0,0,0,False,False,False
61,19,15,OP_015,2,4,1,0,0,False,False,False
61,20,4,OP_004,257,23,43,0,0,False,False,False
61,21,35,OP_035,257,0,28,0,0,False,False,False
61,22,28,OP_028,2,1,80,0,0,False,False,False
61,23,12,OP_012,2,41,21,0,0,False,False,False
61,24,19,OP_019,3,1,41,0,0,False,True,False
61,25,3,OP_003,"[5, 6]","[2, 3]",None,None,2,False,False,False
61,26,25,OP_025,3,3,2,6,0,False,False,False
61,27,18,OP_018,3,3,2,0,0,False,False,False
61,28,4,OP_004,4,8,83,0,0,False,True,False
61,29,5,OP_005,2,2,4,0,0,False,False,False
61,30,6,OP_006,"[2, 3]",None,None,None,3,False,False,False
61,31,8,OP_008,4,9,90,0,0,False,False,False
61,32,32,OP_032,5,4,0,0,0,False,False,False
61,33,2,OP_002,5,0,0,0,0,False,False,False
61,34,15,OP_015,2,4,1,0,0,False,False,False
61,35,19,OP_019,3,19,57,0,0,False,True,False
61,36,4,OP_004,4,20,79,0,0,False,True,False
61,37,7,OP_007,3,3,4,0,0,False,False,False
61,38,2,OP_002,3,0,0,0,0,False,False,False
61,39,8,OP_008,4,21,71,0,0,False,False,False
61,40,22,OP_022,2,2,1,0,0,False,False,False
61,41,11,OP_011,73,21,25,0,0,False,False,False
61,42,17,OP_017,2,1,251,0,0,False,False,False
61,43,16,OP_016,256,2,0,0,0,False,False,False
61,44,293,OP_293,2,33,-39,256,0,False,False,False
61,45,51,OP_051,2,2,5,0,0,False,False,False
61,46,12,OP_012,2,63,44,0,0,False,False,False
61,47,17,OP_017,3,1,216,0,0,False,True,False
61,48,3,OP_003,"[5, 6]","[2, 3]",None,None,2,False,False,False
61,49,25,OP_025,3,3,2,6,0,False,False,False
61,50,18,OP_018,3,5,2,0,0,False,False,False
61,51,0,OP_000,4,8,43,0,0,False,True,False
61,52,5,OP_005,2,2,4,0,0,False,False,False
61,53,6,OP_006,"[2, 3]",None,None,None,3,False,False,False
61,54,8,OP_008,4,9,21,0,0,False,False,False
61,55,10,OP_010,5,36,43,0,0,False,False,False
61,56,3,OP_003,"[6, 7]","[10, 11]",None,None,2,False,False,False
61,57,1,OP_001,5,6,7,0,0,False,False,False
61,58,0,OP_000,6,12,43,0,0,False,True,False
61,59,32,OP_032,7,6,0,0,0,False,False,False
61,60,1,OP_001,5,6,7,0,0,False,False,False
61,61,2,OP_002,5,0,0,0,0,False,False,False
61,62,15,OP_015,2,4,1,0,0,False,False,False
61,63,11,OP_011,9,63,51,0,0,False,False,False
61,64,20,OP_020,92,21,93,0,0,False,False,False
62,1,39,OP_039,1,1,220,0,0,False,False,False
62,2,28,OP_028,2,1,27,0,0,False,False,False
62,3,12,OP_012,2,56,14,0,0,False,False,False
62,4,19,OP_019,2,1,13,0,0,False,True,False
62,5,43,OP_043,0,0,0,0,0,False,False,False
62,6,2,OP_002,2,0,0,0,0,False,False,False
62,7,19,OP_019,5,2,73,0,0,False,True,False
62,8,18,OP_018,5,1,3,0,0,False,False,False
62,9,4,OP_004,5,5,26,0,0,False,True,False
62,10,48,OP_048,3,2,0,5,0,False,False,False
62,11,44,OP_044,3,0,0,0,0,False,False,False
62,12,47,OP_047,32,0,4,0,0,False,False,False
62,13,41,OP_041,32,47,2,0,0,False,False,False
62,14,21,OP_021,2,36,96,0,0,False,False,False
62,15,3,OP_003,"[4, 5]","[6, 7]",None,None,2,False,False,False
62,16,25,OP_025,2,3,2,5,0,False,False,False
62,17,26,OP_026,2,18,68,0,0,False,False,False
62,18,11,OP_011,59,28,3,0,0,False,False,False
62,19,28,OP_028,2,2,1,0,0,False,False,False
62,20,4,OP_004,3,8,66,0,0,False,True,False
62,21,7,OP_007,2,2,3,0,0,False,False,False
62,22,21,OP_021,4,36,2,0,0,False,False,False
62,23,18,OP_018,4,2,3,0,0,False,False,False
62,24,54,OP_054,2,2,3,0,0,False,False,False
62,25,4,OP_004,3,10,6,0,0,False,True,False
62,26,7,OP_007,2,2,3,0,0,False,False,False
62,27,4,OP_004,3,11,12,0,0,False,True,False
62,28,56,OP_056,2,2,3,0,0,False,False,False
62,29,12,OP_012,2,47,2,0,0,False,False,False
62,30,28,OP_028,2,3,56,0,0,False,False,False
62,31,3,OP_003,"[4, 5]","[12, 7]",None,None,2,False,False,False
62,32,25,OP_025,2,3,2,5,0,False,False,False
62,33,51,OP_051,2,2,53,0,0,False,False,False
62,34,12,OP_012,2,47,22,0,0,False,False,False
62,35,19,OP_019,3,13,7,0,0,False,True,False
62,36,3,OP_003,"[5, 6]","[14, 15]",None,None,2,False,False,False
62,37,25,OP_025,3,3,2,6,0,False,False,False
62,38,18,OP_018,3,3,2,0,0,False,False,False
62,39,4,OP_004,4,20,62,0,0,False,True,False
62,40,5,OP_005,2,2,4,0,0,False,False,False
62,41,6,OP_006,"[2, 3]",None,None,None,3,False,False,False
62,42,8,OP_008,4,21,84,0,0,False,False,False
62,43,32,OP_032,5,4,0,0,0,False,False,False
62,44,2,OP_002,5,0,0,0,0,False,False,False
62,45,15,OP_015,2,4,1,0,0,False,False,False
62,46,11,OP_011,31,47,90,0,0,False,False,False
62,47,11,OP_011,20,47,48,0,0,False,False,False
62,48,40,OP_040,32,13,2,0,0,False,False,False
62,49,19,OP_019,3,24,73,0,0,False,True,False
62,50,4,OP_004,4,25,79,0,0,False,True,False
62,51,7,OP_007,3,3,4,0,0,False,False,False
62,52,2,OP_002,3,0,0,0,0,False,False,False
62,53,8,OP_008,4,26,87,0,0,False,False,False
62,54,22,OP_022,2,2,1,0,0,False,False,False
62,55,4,OP_004,256,27,28,0,0,False,False,False
62,56,35,OP_035,256,0,49,0,0,False,False,False
62,57,20,OP_020,14,29,92,0,0,False,False,False
63,1,39,OP_039,1,1,220,0,0,False,False,False
63,2,28,OP_028,2,2,44,0,0,False,False,False
63,3,12,OP_012,2,55,12,0,0,False,False,False
63,4,19,OP_019,2,1,6,0,0,False,True,False
63,5,43,OP_043,0,0,0,0,0,False,False,False
63,6,2,OP_002,2,0,0,0,0,False,False,False
63,7,19,OP_019,5,2,47,0,0,False,True,False
63,8,18,OP_018,5,1,3,0,0,False,False,False
63,9,4,OP_004,5,5,9,0,0,False,True,False
63,10,48,OP_048,3,2,0,5,0,False,False,False
63,11,44,OP_044,3,0,0,0,0,False,False,False
63,12,47,OP_047,32,0,4,0,0,False,False,False
63,13,41,OP_041,32,47,2,0,0,False,False,False
63,14,21,OP_021,2,36,22,0,0,False,False,False
63,15,3,OP_003,"[4, 5]","[6, 7]",None,None,2,False,False,False
63,16,25,OP_025,2,3,2,5,0,False,False,False
63,17,26,OP_026,2,18,48,0,0,False,False,False
63,18,11,OP_011,13,28,4,0,0,False,False,False
63,19,28,OP_028,2,3,18,0,0,False,False,False
63,20,4,OP_004,3,8,25,0,0,False,True,False
63,21,7,OP_007,2,2,3,0,0,False,False,False
63,22,21,OP_021,4,36,16,0,0,False,False,False
63,23,18,OP_018,4,2,3,0,0,False,False,False
63,24,54,OP_054,2,2,3,0,0,False,False,False
63,25,4,OP_004,3,10,55,0,0,False,True,False
63,26,7,OP_007,2,2,3,0,0,False,False,False
63,27,4,OP_004,3,11,99,0,0,False,True,False
63,28,56,OP_056,2,2,3,0,0,False,False,False
63,29,12,OP_012,2,47,96,0,0,False,False,False
63,30,28,OP_028,2,4,40,0,0,False,False,False
63,31,3,OP_003,"[4, 5]","[12, 7]",None,None,2,False,False,False
63,32,25,OP_025,2,3,2,5,0,False,False,False
63,33,51,OP_051,2,2,58,0,0,False,False,False
63,34,12,OP_012,2,47,14,0,0,False,False,False
63,35,19,OP_019,3,13,89,0,0,False,True,False
63,36,3,OP_003,"[5, 6]","[14, 15]",None,None,2,False,False,False
63,37,25,OP_025,3,3,2,6,0,False,False,False
63,38,18,OP_018,3,3,2,0,0,False,False,False
63,39,4,OP_004,4,20,64,0,0,False,True,False
63,40,5,OP_005,2,2,4,0,0,False,False,False
63,41,6,OP_006,"[2, 3]",None,None,None,3,False,False,False
63,42,8,OP_008,4,21,3,0,0,False,False,False
63,43,32,OP_032,5,4,0,0,0,False,False,False
63,44,2,OP_002,5,0,0,0,0,False,False,False
63,45,15,OP_015,2,4,1,0,0,False,False,False
63,46,11,OP_011,29,47,50,0,0,False,False,False
63,47,11,OP_011,40,47,59,0,0,False,False,False
63,48,40,OP_040,32,13,2,0,0,False,False,False
63,49,19,OP_019,3,24,88,0,0,False,True,False
63,50,4,OP_004,4,25,43,0,0,False,True,False
63,51,7,OP_007,3,3,4,0,0,False,False,False
63,52,2,OP_002,3,0,0,0,0,False,False,False
63,53,8,OP_008,4,26,85,0,0,False,False,False
63,54,22,OP_022,2,2,1,0,0,False,False,False
63,55,11,OP_011,16,1,55,0,0,False,False,False
63,56,20,OP_020,60,67,72,0,0,False,False,False
64,1,13,OP_013,3,1,89,0,0,False,False,False
64,2,18,OP_018,3,1,2,0,0,False,False,False
64,3,12,OP_012,2,74,80,0,0,False,False,False
64,4,19,OP_019,2,3,99,0,0,False,True,False
64,5,43,OP_043,0,0,0,0,0,False,False,False
64,6,2,OP_002,2,0,0,0,0,False,False,False
64,7,19,OP_019,5,4,63,0,0,False,True,False
64,8,18,OP_018,5,2,3,0,0,False,False,False
64,9,4,OP_004,5,7,65,0,0,False,True,False
64,10,48,OP_048,3,2,0,5,0,False,False,False
64,11,44,OP_044,3,0,0,0,0,False,False,False
64,12,47,OP_047,32,0,4,0,0,False,False,False
64,13,41,OP_041,32,65,2,0,0,False,False,False
64,14,21,OP_021,2,36,53,0,0,False,False,False
64,15,3,OP_003,"[4, 5]","[8, 9]",None,None,2,False,False,False
64,16,25,OP_025,2,3,2,5,0,False,False,False
64,17,26,OP_026,2,18,52,0,0,False,False,False
64,18,11,OP_011,69,28,44,0,0,False,False,False
64,19,28,OP_028,2,2,79,0,0,False,False,False
64,20,4,OP_004,3,10,40,0,0,False,True,False
64,21,7,OP_007,2,2,3,0,0,False,False,False
64,22,21,OP_021,4,36,6,0,0,False,False,False
64,23,18,OP_018,4,3,3,0,0,False,False,False
64,24,54,OP_054,2,2,3,0,0,False,False,False
64,25,4,OP_004,3,12,66,0,0,False,True,False
64,26,7,OP_007,2,2,3,0,0,False,False,False
64,27,4,OP_004,3,13,64,0,0,False,True,False
64,28,56,OP_056,2,2,3,0,0,False,False,False
64,29,12,OP_012,2,65,88,0,0,False,False,False
64,30,28,OP_028,2,3,18,0,0,False,False,False
64,31,3,OP_003,"[4, 5]","[14, 9]",None,None,2,False,False,False
64,32,25,OP_025,2,3,2,5,0,False,False,False
64,33,51,OP_051,2,2,53,0,0,False,False,False
64,34,12,OP_012,2,65,39,0,0,False,False,False
64,35,28,OP_028,2,3,63,0,0,False,False,False
64,36,3,OP_003,"[4, 5]","[15, 16]",None,None,2,False,False,False
64,37,25,OP_025,2,3,2,5,0,False,False,False
64,38,12,OP_012,2,48,73,0,0,False,False,False
64,39,28,OP_028,2,3,95,0,0,False,False,False
64,40,3,OP_003,"[4, 5]","[15, 16]",None,None,2,False,False,False
64,41,25,OP_025,2,3,2,5,0,False,False,False
64,42,4,OP_004,4,17,43,0,0,False,True,False
64,43,5,OP_005,2,2,4,0,0,False,False,False
64,44,2,OP_002,2,0,0,0,0,False,False,False
64,45,2,OP_002,3,0,0,0,0,False,False,False
64,46,22,OP_022,2,2,1,0,0,False,False,False
64,47,4,OP_004,256,24,47,0,0,False,False,False
64,48,35,OP_035,256,0,37,0,0,False,False,False
64,49,13,OP_013,2,4,40,0,0,False,False,False
64,50,4,OP_004,5,18,64,0,0,False,True,False
64,51,7,OP_007,2,2,5,0,0,False,False,False
64,52,3,OP_003,"[4, 5]","[15, 19]",None,None,2,False,False,False
64,53,25,OP_025,2,3,2,5,0,False,False,False
64,54,12,OP_012,2,65,77,0,0,False,False,False
64,55,13,OP_013,2,4,71,0,0,False,False,False
64,56,4,OP_004,5,18,2,0,0,False,True,False
64,57,7,OP_007,2,2,5,0,0,False,False,False
64,58,3,OP_003,"[4, 5]","[15, 19]",None,None,2,False,False,False
64,59,25,OP_025,2,3,2,5,0,False,False,False
64,60,4,OP_004,3,20,61,0,0,False,True,False
64,61,28,OP_028,4,3,64,0,0,False,False,False
64,62,1,OP_001,2,3,4,0,0,False,False,False
64,63,11,OP_011,78,65,24,0,0,False,False,False
64,64,11,OP_011,75,65,73,0,0,False,False,False
64,65,11,OP_011,59,65,47,0,0,False,False,False
64,66,40,OP_040,32,13,2,0,0,False,False,False
64,67,19,OP_019,3,21,42,0,0,False,True,False
64,68,4,OP_004,4,22,87,0,0,False,True,False
64,69,7,OP_007,3,3,4,0,0,False,False,False
64,70,2,OP_002,3,0,0,0,0,False,False,False
64,71,8,OP_008,4,23,30,0,0,False,False,False
64,72,224,OP_224,2,2,1,0,0,False,False,False
64,73,4,OP_004,257,25,90,0,0,False,False,False
64,74,35,OP_035,257,0,48,0,0,False,False,False
64,75,20,OP_020,87,70,30,0,0,False,False,False
65,1,16,OP_016,256,2,0,0,0,False,False,False
65,2,291,OP_291,1,40,0,256,0,False,False,False
65,3,19,OP_019,1,1,83,0,0,False,True,False
65,4,3,OP_003,"[3, 4]","[2, 3]",None,None,2,False,False,False
65,5,25,OP_025,1,3,2,4,0,False,False,False
65,6,0,OP_000,2,8,43,0,0,False,True,False
65,7,37,OP_037,1,1,2,0,0,False,False,False
65,8,20,OP_020,61,72,27,0,0,False,False,False
66,1,16,OP_016,256,2,0,0,0,False,False,False
66,2,290,OP_290,-24,-6,10,256,0,False,False,False
66,3,19,OP_019,1,1,88,0,0,False,True,False
66,4,3,OP_003,"[3, 4]","[2, 3]",None,None,2,False,False,False
66,5,25,OP_025,1,3,2,4,0,False,False,False
66,6,0,OP_000,2,8,43,0,0,False,True,False
66,7,37,OP_037,1,1,2,0,0,False,False,False
66,8,20,OP_020,63,60,11,0,0,False,False,False
67,1,17,OP_017,1,1,216,0,0,False,True,False
67,2,3,OP_003,"[3, 4]","[2, 3]",None,None,2,False,False,False
67,3,25,OP_025,1,3,2,4,0,False,False,False
67,4,16,OP_016,256,2,0,0,0,False,False,False
67,5,289,OP_289,-15,-4,0,256,0,False,False,False
67,6,4,OP_004,2,8,30,0,0,False,True,False
67,7,37,OP_037,1,1,2,0,0,False,False,False
67,8,20,OP_020,71,74,86,0,0,False,False,False
68,1,9,OP_009,2,1,19,0,0,False,False,False
68,2,12,OP_012,2,63,42,0,0,False,False,False
68,3,10,OP_010,2,9,22,0,0,False,False,False
68,4,13,OP_013,3,1,73,0,0,False,False,False
68,5,0,OP_000,5,1,43,0,0,False,True,False
68,6,5,OP_005,3,3,5,0,0,False,False,False
68,7,6,OP_006,"[3, 4]",None,None,None,3,False,False,False
68,8,13,OP_013,6,2,86,0,0,False,False,False
68,9,18,OP_018,6,1,5,0,0,False,False,False
68,10,2,OP_002,5,0,0,0,0,False,False,False
68,11,24,OP_024,3,3,2,0,0,False,False,False
68,12,9,OP_009,4,3,19,0,0,False,False,False
68,13,26,OP_026,4,14,8,0,0,False,False,False
68,14,11,OP_011,52,16,63,0,0,False,False,False
68,15,0,OP_000,5,4,43,0,0,False,True,False
68,16,7,OP_007,4,3,5,0,0,False,False,False
68,17,12,OP_012,4,63,29,0,0,False,False,False
68,18,17,OP_017,4,5,216,0,0,False,True,False
68,19,43,OP_043,0,0,0,0,0,False,False,False
68,20,2,OP_002,4,0,0,0,0,False,False,False
68,21,0,OP_000,7,4,43,0,0,False,True,False
68,22,7,OP_007,5,3,7,0,0,False,False,False
68,23,0,OP_000,7,6,43,0,0,False,True,False
68,24,48,OP_048,5,2,0,7,0,False,False,False
68,25,44,OP_044,5,0,0,0,0,False,False,False
68,26,47,OP_047,32,0,4,0,0,False,False,False
68,27,41,OP_041,32,35,2,0,0,False,False,False
68,28,19,OP_019,5,7,66,0,0,False,True,False
68,29,4,OP_004,6,8,90,0,0,False,True,False
68,30,7,OP_007,5,5,6,0,0,False,False,False
68,31,6,OP_006,"[5, 2]",None,None,None,3,False,False,False
68,32,4,OP_004,8,9,87,0,0,False,True,False
68,33,7,OP_007,7,36,8,0,0,False,False,False
68,34,2,OP_002,7,0,0,0,0,False,False,False
68,35,23,OP_023,4,3,1,0,0,False,False,False
68,36,40,OP_040,32,27,2,0,0,False,False,False
68,37,17,OP_017,5,7,216,0,0,False,True,False
68,38,0,OP_000,6,10,43,0,0,False,True,False
68,39,7,OP_007,5,5,6,0,0,False,False,False
68,40,2,OP_002,5,0,0,0,0,False,False,False
68,41,2,OP_002,2,0,0,0,0,False,False,False
68,42,22,OP_022,4,2,1,0,0,False,False,False
68,43,13,OP_013,4,2,61,0,0,False,False,False
68,44,0,OP_000,5,11,43,0,0,False,True,False
68,45,7,OP_007,4,4,5,0,0,False,False,False
68,46,0,OP_000,6,12,43,0,0,False,True,False
68,47,5,OP_005,4,4,6,0,0,False,False,False
68,48,2,OP_002,4,0,0,0,0,False,False,False
68,49,6,OP_006,"[5, 2]",None,None,None,3,False,False,False
68,50,23,OP_023,4,3,1,0,0,False,False,False
68,51,13,OP_013,4,3,81,0,0,False,False,False
68,52,0,OP_000,6,13,43,0,0,False,True,False
68,53,5,OP_005,4,4,6,0,0,False,False,False
68,54,6,OP_006,"[4, 5]",None,None,None,3,False,False,False
68,55,0,OP_000,6,14,43,0,0,False,True,False
68,56,0,OP_000,7,2,142,0,0,False,False,False
68,57,0,OP_000,8,15,43,0,0,False,True,False
68,58,42,OP_042,7,7,8,0,0,False,False,False
68,59,42,OP_042,6,6,7,0,0,False,False,False
68,60,2,OP_002,6,0,0,0,0,False,False,False
68,61,23,OP_023,4,3,1,0,0,False,False,False
68,62,11,OP_011,45,63,65,0,0,False,False,False
68,63,11,OP_011,38,63,1,0,0,False,False,False
68,64,20,OP_020,4,13,20,0,0,False,False,False
69,1,10,OP_010,1,35,8,0,0,False,False,False
69,2,17,OP_017,2,1,216,0,0,False,True,False
69,3,43,OP_043,0,0,0,0,0,False,False,False
69,4,2,OP_002,2,0,0,0,0,False,False,False
69,5,13,OP_013,3,1,6,0,0,False,False,False
69,6,0,OP_000,5,2,43,0,0,False,True,False
69,7,48,OP_048,3,2,0,5,0,False,False,False
69,8,44,OP_044,3,0,0,0,0,False,False,False
69,9,47,OP_047,32,0,4,0,0,False,False,False
69,10,41,OP_041,32,18,2,0,0,False,False,False
69,11,19,OP_019,3,3,90,0,0,False,True,False
69,12,4,OP_004,4,4,24,0,0,False,True,False
69,13,7,OP_007,3,3,4,0,0,False,False,False
69,14,6,OP_006,"[3, 1]",None,None,None,3,False,False,False
69,15,4,OP_004,6,5,35,0,0,False,True,False
69,16,7,OP_007,5,36,6,0,0,False,False,False
69,17,2,OP_002,5,0,0,0,0,False,False,False
69,18,23,OP_023,2,3,1,0,0,False,False,False
69,19,40,OP_040,32,10,2,0,0,False,False,False
69,20,17,OP_017,3,3,216,0,0,False,True,False
69,21,0,OP_000,4,6,43,0,0,False,True,False
69,22,7,OP_007,3,3,4,0,0,False,False,False
69,23,2,OP_002,3,0,0,0,0,False,False,False
69,24,2,OP_002,1,0,0,0,0,False,False,False
69,25,22,OP_022,2,2,1,0,0,False,False,False
69,26,16,OP_016,256,2,0,0,0,False,False,False
69,27,288,OP_288,2,2,24,256,0,False,False,False
69,28,13,OP_013,2,2,70,0,0,False,False,False
69,29,0,OP_000,3,7,43,0,0,False,True,False
69,30,7,OP_007,2,2,3,0,0,False,False,False
69,31,0,OP_000,4,8,43,0,0,False,True,False
69,32,5,OP_005,2,2,4,0,0,False,False,False
69,33,2,OP_002,2,0,0,0,0,False,False,False
69,34,6,OP_006,"[3, 1]",None,None,None,3,False,False,False
69,35,23,OP_023,2,3,1,0,0,False,False,False
69,36,13,OP_013,2,3,28,0,0,False,False,False
69,37,0,OP_000,4,9,43,0,0,False,True,False
69,38,5,OP_005,2,2,4,0,0,False,False,False
69,39,6,OP_006,"[2, 3]",None,None,None,3,False,False,False
69,40,0,OP_000,4,10,43,0,0,False,True,False
69,41,0,OP_000,5,1,142,0,0,False,False,False
69,42,0,OP_000,6,11,43,0,0,False,True,False
69,43,42,OP_042,5,5,6,0,0,False,False,False
69,44,42,OP_042,4,4,5,0,0,False,False,False
69,45,2,OP_002,4,0,0,0,0,False,False,False
69,46,23,OP_023,2,3,1,0,0,False,False,False
69,47,20,OP_020,19,34,56,0,0,False,False,False
70,1,39,OP_039,1,1,220,0,0,False,False,False
70,2,28,OP_028,2,1,54,0,0,False,False,False
70,3,12,OP_012,2,61,55,0,0,False,False,False
70,4,13,OP_013,2,2,35,0,0,False,False,False
70,5,4,OP_004,4,1,66,0,0,False,True,False
70,6,5,OP_005,2,2,4,0,0,False,False,False
70,7,6,OP_006,"[2, 3]",None,None,None,3,False,False,False
70,8,13,OP_013,5,3,36,0,0,False,False,False
70,9,18,OP_018,5,1,4,0,0,False,False,False
70,10,2,OP_002,4,0,0,0,0,False,False,False
70,11,24,OP_024,2,3,2,0,0,False,False,False
70,12,21,OP_021,3,2,3,0,0,False,False,False
70,13,26,OP_026,3,14,23,0,0,False,False,False
70,14,11,OP_011,81,16,21,0,0,False,False,False
70,15,4,OP_004,4,4,6,0,0,False,True,False
